NUM_CTE,PRODUCTO,SUBPROD,ID_PROCESO,DESTINO,TIPO_CTE,COTIZACION,TIPO_OFERTA,DES_PROD,DES_PROD_GLOBAL,FLUJO,TEST_FLUJO,TIPO_PRODUCTO,VIGENCIA,LINEA_APROBADA_LEAP,TIPO_LINEA,ESTATUS_OFERTA_ORIGEN,ESTATUS_OFERTAS_003,ERROR_RECHAZO,DESCRIP_ESTATUS_021,TIPO_TDC,DESCRIP_TIPO_TDC,TIPO,OBSERVACION,BITACORA_CAMBIOS,BAJA,FECHA_BAJA,FEC_ULT_ACT_ST_021,FEC_PROCESO,MES_INFORMACION,MES_INFO_EVAL,MES_CAMPANA,LLAVE_MULT
1-762249-JX,004,002,801,1000001.0,1000004.0,1676.0,Preaprobado,Credito Personal,Consumo,Corto,2.0,CP Corto  ,20200102.0,102000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,433238000400280120200102                                                                            
1-160385-NX,004,007,801,1000003.0,1000004.0,1712.0,Preaprobado,Disposicion Inmediata Credito Personal,Consumo,Corto,1.0,DI CP     ,20200102.0,110000.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,69613000400780120200102                                                                             
1-482673-HF,001,002,002,1000001.0,2000041.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,2.0,TDC       ,20200102.0,12000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,73.0,2N,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,121189500100200220200102                                                                            
1-334214-DD,002,002,002,1000001.0,1000006.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,136005000200200220200102                                                                            
1-934092-NC,004,002,801,1000005.0,1000006.0,2334.0,Preaprobado,Top Up Credito Personal,Consumo,Corto,1.0,CP        ,20200102.0,129012.0,Simple    ,CON-LINEA,Aceptado,0.0,Activo OH-CARDS,,,1.0,,,NO,0.0,0.0,20191106.0,201909.0,201910.0,201911.0,209944500400280120200102                                                                            
1-156318-FI,004,001,002,1000001.0,4000004.0,1458.0,Preaprobado,Anticipo de Nomina,Consumo,Largo,2.0,AN        ,20200102.0,60997.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,252456000400100220200102                                                                            
1-975742-ZJ,004,002,801,1000001.0,2000105.0,470.0,Preaprobado,Credito Personal,Consumo,Corto,1.0,CP Corto  ,20200102.0,357000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,212939000400280120200102                                                                            
1-822274-TG,002,002,002,1000001.0,1000001.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,216081000200200220200102                                                                            
1-657769-NG,004,007,801,1000003.0,1000004.0,1715.0,Preaprobado,Disposicion Inmediata Credito Personal,Consumo,Corto,2.0,DI CP     ,20200102.0,28005.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,329614000400780120200102                                                                            
1-826905-BK,004,001,801,1000001.0,2000001.0,8384.0,Preaprobado,Anticipo de Nomina,Consumo,Corto,1.0,AN Corto  ,20200102.0,247000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,352100500400180120200102                                                                            
1-823580-SF,002,002,002,1000001.0,1000006.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,31234500200200220200102                                                                             
1-832900-RV,004,001,002,1000001.0,2000094.0,2899.0,Preaprobado,Anticipo de Nomina,Consumo,Largo,2.0,AN        ,20200102.0,509002.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,56206500400100220200102                                                                             
1-375903-NX,001,002,901,1000002.0,1000001.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,2.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,57944500100290120200102                                                                             
1-344997-TP,004,002,801,1000005.0,1000001.0,3427.0,Preaprobado,Top Up Credito Personal,Consumo,Corto,1.0,CP        ,20200102.0,0.0,Simple    ,==> APSC,Rechazado,322.0,Sin Producto en APSC,,,1.0,,,NO,0.0,0.0,20191106.0,201909.0,201910.0,201911.0,154439000400280120200102                                                                            
1-277930-NR,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,171982000200200220200102                                                                            
1-807030-OB,001,002,002,1000001.0,1000004.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,2.0,TDC       ,20200102.0,82000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,176882000100200220200102                                                                            
1-277930-NR,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,14000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,78.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,171982000100290120200102                                                                            
1-801802-KP,002,002,002,1000001.0,1000001.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,289210000200200220200102                                                                            
1-567087-QP,002,002,002,1000001.0,1000003.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,300404000200200220200102                                                                            
1-192542-FJ,004,002,002,1000001.0,1000004.0,8776.0,Preaprobado,Credito Personal,Consumo,Largo,3.0,CP        ,20200102.0,250009.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,416809500400200220200102                                                                            
1-397956-K[,002,002,002,1000004.0,1000004.0,645.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,0.0,Simple    ,==> APSC,Rechazado,313.0,Sin Producto en APSC,,,1.0,,,NO,0.0,0.0,20191106.0,201909.0,201910.0,201911.0,31045500200200220200102                                                                             
1-375903-NX,004,002,801,1000001.0,1000001.0,9209.0,Preaprobado,Credito Personal,Consumo,Corto,2.0,CP Corto  ,20200102.0,370000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,57944500400280120200102                                                                             
1-578220-M[,004,002,002,1000001.0,1000004.0,8776.0,Preaprobado,Credito Personal,Consumo,Largo,2.0,CP        ,20200102.0,131991.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,272243500400200220200102                                                                            
1-578220-M[,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,272243500200200220200102                                                                            
1-826905-BK,002,002,002,1000001.0,1000003.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,429000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,352100500200200220200102                                                                            
1-854169-W[,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,5000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,78.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,122987500100290120200102                                                                            
1-333232-JU,001,002,901,1000002.0,1000006.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,2.0,TDC       ,20200102.0,0.0,Revolvente,==> LEAP,Rechazado,135.0,Sin Producto en APSC,72.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,58766500100290120200102                                                                             
1-274281-LJ,004,007,801,1000003.0,1000004.0,9234.0,Preaprobado,Disposicion Inmediata Credito Personal,Consumo,Corto,1.0,DI CP     ,20200102.0,228000.0,Revolvente,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,161608500400780120200102                                                                            
1-321827-YG,004,002,801,1000001.0,1000004.0,1676.0,Preaprobado,Credito Personal,Consumo,Corto,1.0,CP Corto  ,20200102.0,65000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,208980000400280120200102                                                                            
1-321827-YG,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,352000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,208980000200200220200102                                                                            
1-480488-XO,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,369075500200200220200102                                                                            
1-824777-YB,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,2.0,TDC       ,20200102.0,124000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,73.0,2N,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,4411000100290120200102                                                                              
1-496493-GP,004,002,801,1000005.0,1000004.0,1733.0,Preaprobado,Top Up Anticipo de Nomina,Consumo,Corto,1.0,AN        ,20200102.0,174000.0,Simple    ,CON-LINEA,Aceptado,0.0,Activo OH-CARDS,,,1.0,,,NO,0.0,0.0,20191106.0,201909.0,201910.0,201911.0,101445500400280120200102                                                                            
1-374883-GU,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,177076000200200220200102                                                                            
1-252939-GT,004,002,801,1000001.0,1000004.0,8776.0,Preaprobado,Credito Personal,Consumo,Corto,1.0,CP Corto  ,20200102.0,65000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Rechazo Oferta,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,39062500400280120200102                                                                             
1-347208-XQ,002,002,002,1000001.0,1000006.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,136974500200200220200102                                                                            
1-825509-QH,001,002,901,1000002.0,1000003.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,5000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,78.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,145106500100290120200102                                                                            
1-449161-HN,001,002,002,1000001.0,1000004.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,3.0,TDC       ,20200102.0,30000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,79.0,ZE,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,275566000100200220200102                                                                            
1-565902-PM,001,002,901,1000002.0,1000004.0,99.0,Preaprobado,Grabacion Automática,Tarjetas,Corto,1.0,TDC       ,20200102.0,34000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,78.0,ZE,1.0,,                                                                                                    ,NO,0.0,0.0,20191102.0,201909.0,201910.0,201911.0,66730000100290120200102                                                                             
1-272876-RJ,002,002,002,1000001.0,1000003.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,500000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,84445500200200220200102                                                                             
1-978024-RN,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,3.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,205883000200200220200102                                                                            
1-340024-MY,002,002,002,1000001.0,1000003.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,151000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,229182000200200220200102                                                                            
1-929308-[[,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,347902500200200220200102                                                                            
1-696825-VN,001,002,002,1000001.0,1000001.0,99.0,Preaprobado,Tarjeta de Credito Preaprobado,Tarjetas,Largo,3.0,TDC       ,20200102.0,150000.0,Revolvente,ACEPTADO  ,Aceptado,0.0,Activo,72.0,2N,1.0,,Solo para Sucursal,NO,0.0,0.0,20191107.0,201909.0,201910.0,201911.0,387544500100200220200102                                                                            
1-388416-BM,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,2.0,INM       ,20200102.0,152000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,56684500200200220200102                                                                             
1-158557-TB,002,002,002,1000001.0,1000004.0,99.0,Preaprobado,Inmediauto,Autos,Largo,1.0,INM       ,20200102.0,400000.0,Simple    ,ACEPTADO  ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191105.0,201909.0,201910.0,201911.0,75663000200200220200102                                                                             
1-728609-WV,004,002,801,1000001.0,1000004.0,8776.0,Preaprobado,Credito Personal,Consumo,Corto,2.0,CP Corto  ,20200102.0,165000.0,Simple    ,CON-LINEA ,Aceptado,0.0,Activo,,,1.0,,,NO,0.0,0.0,20191104.0,201909.0,201910.0,201911.0,121508500400280120200102                                                                            
